question_id,question,model_answer,ground_truth,confidence,cosine_sim
5a82accd55429966c78a6a78,Are the Barton Mine and Hermiston-McCauley Mine located in The United States of America?,"burra burra mine ( tennessee ) the burra burra mine is a copper mine located in ducktown, tennessee, in the southeastern united states. named for the famous mine in australia, the burra burra mine extracted over 15 million tons ( 14 million metric tons ) of copper ore during its 60 years of operation between 1899 and 1959. the mine ' s remaining structures are listed on the national register of historic places as part of the burra burra mine historic district. the site is also home to the ducktown basin museum, and the museum and mine are a tennessee state historic site operated in partnership with the tennessee historical commission. hermiston - mccauley mine hermiston - mccauley mine is a large abandoned underground gold mine in strathy township of temagami, northeastern ontario, canada. it is located between the southwestern arm of net lake and the south arm of kanichee lake. eagle butte mine the eagle butte mine is a coal mine located 7 mi north of gillette, wyoming in the united states in the coal - rich powder river basin. the mine is an open pit, "" truck and shovel "", mine producing a low - sulfur, sub - bituminous coal from the roland and smith seams that is used for domestic energy generation. coal produced by the mine is shipped to its customers via railroad. the mine is currently owned and operated by alpha natural resources after being acquired in a merger with foundation coal in 2009. barton mine barton mine, also known as net lake mine, is an abandoned surface and underground mine in northeastern ontario, canada. it is located about 0. 50 km north of the temagami arena in temagami north and just east of the ontario northland railway in northwestern strathy township. dating back to the early 1900s, it is one of the oldest mines in temagami. barton was the site of a fire in the early 1900s, after which it never had active mining again. belle ayr mine the belle ayr mine is a coal mine located 18 miles southeast of gillette, wyoming in the united states in the coal - rich powder river basin. the mine is an open pit, "" truck and shovel "", mine producing a low - sulfur, sub - bituminous coal from the wyodak - anderson seam that is used for domestic energy generation. coal produced by the mine is shipped to its customers via railroad.",no,0.03627614304423332,0.0043158940970897675
5ae1847e55429920d52343ee,"Which has a greater area, Liuzhou or Muling?",metropolitan area,Liuzhou,0.2888871431350708,0.4562758505344391
5a7b581a5542992d025e6815,Blank Check and Air Bud are both examples of what type of movie?,comedy,American comedy,0.8951964974403381,0.7322121858596802
5a72f45a5542992359bc31e6,What is the name of the former MGM Grand Garden Special Events Center where the Mayweather-Ortiz fight took place?,mgm grand garden arena,MGM Grand Garden Arena,0.06685799360275269,1.0000001192092896
5a74d4f355429974ef308c79,Who assassinated the 20th President of the United States?,charles j. guiteau,Charles Guiteau,0.9745181202888489,0.9680438041687012
5ab9d02155429970cfb8ebb0,Jared Has Aides was about the spokesperson for which company?,subway restaurants,Subway,0.5537016987800598,0.8185573816299438
5ab71a6a5542991d3222377c,"The debut album came out in 1988 but what year did the song ""She's My Baby"" come out in?",1990,1990,0.5789669156074524,1.0
5a7dab795542990b8f503a22,"El Chavo is a video game published by Slang Publishing, that was based on what Mexican animated series that was based on another TV series created by Roberto Gomez Bolanos?",el chavo animado,El Chavo Animado,0.7290113568305969,1.0000001192092896
5a779fd95542997042120ab5,In what year were the European Athletics Junior Championships held in the capital of Slovenia?,1970,1997,0.8512868285179138,0.6300587058067322
5a78d9c455429970f5fffda7,The 1st Alabama Siege Artillery Unit were massacred by Confederate troops under whose command?,colonel patrick cleburne,Major General Nathan Bedford Forrest,0.06584837287664413,0.30534034967422485
5a719bf25542994082a3e891,The astronomer who formulated the theory of stellar nucleosynthesis co-authored what landmark paper?,the bfh paper,BFH,0.37564918398857117,0.5771301984786987
5adf37955542993a75d2642e,"What year did the actor, who appeared in ""One Life to Live"" and ""General Hospital"" in 2012, earn a Daytime Emmy Award?",1994,1994,0.7715308666229248,1.0000001192092896
5ab70f79554299110f219aa9,What is the nationality of this company that services MS Moby Dada?,"finlandia "" for effoa at wartsila ' s perno shipyard in turku, finland",Danish,0.17829371988773346,0.15317481756210327
5ae236b2554299495565da3e,When was the American economist to which Joseph A. Loftus worked as a communications assistant born? ,1907,"December 13, 1920",0.69193035364151,0.4987676739692688
5ae3599b5542992e3233c39d,"What are the names of the brothers of the special effects supervisor, known for his work on the films based on the Marvel Comics superhero team?",chris corbould and paul corbould,Chris Corbould and Neil Corbould,0.4995604157447815,0.9559887647628784
5ae1f8235542997f29b3c1cf,"Charles Scribner's Sons publishes the books of what author whose books cover subjects such as the Cold War, mathematics, politics, and economics, and global terrorism?",don delillo,"Donald Richard ""Don"" DeLillo",0.7404575347900391,0.8573030233383179
5ae7bdc05542993210983f29,"Which two Swiss attractions were the cause of the ""grand hotels"" in which Jakob Ragaz worked on? ",skiing and mountaineering,skiing and mountaineering,0.7934028506278992,1.0
5a7ef49a5542994959419a91,When was the eighth season renewed for the series starring Al Harrington?,,"March 23, 2017",0.17160138487815857,0.19478371739387512
5a8f1672554299458435d558,"Which genus contains more species, Crowea or Dracula?",ceratozamia,Dracula,0.2982417941093445,0.2575714886188507
5a835e215542992ef85e2296,"Between Pine and Butea, which genus has the greatest number of species?",ocimum ocimum,"""Pinus""",0.2019069790840149,0.04863259568810463
5adffc8d55429925eb1afbc6,What where Mark Chamberlain and Alex Oxlade-Chamberlain being?,play for liverpool and portsmouth,an English professional footballer,0.32930758595466614,0.5493055582046509
5ae1e1e55542997f29b3c15e,"Lenroy Thomas is the current commonwealth heavyweight champion after beating a British , professional boxer who has a record of 12 wins, 3 defeats, and how many draws?",dave allen,1,0.06325861066579819,0.1762986183166504
5ab27f7b554299722f9b4d4f,"Who was the head promotor of the singer of ""For The Good Times""?",alex gaskarth,Rikki Farr's,0.5668774247169495,0.25989338755607605
5ae30aa05542992decbdcdd7,The design team for role playing game Black Crusade featured the work of this designer who was the lead developer for what game?,ross watson,Dark Heresy,0.039817024022340775,0.1326381266117096
5ab502ae5542991779162d4c,What position in the court does the Professor of Law at the Interdisciplinary Center in Herzliya hold?,lecturer in law,Supreme Court Judge,0.5564295053482056,0.4192073941230774
5ac1b6845542994d76dccecb,Are Jon Krakauer and M. P. Shiel both writers?,,yes,0.058834586292505264,0.4865747094154358
5a7323ef5542994cef4bc477,Which battle took place first out of the Battle of the Ch'ongch'on River and the Battle of Tarawa?,battle of wawon,The Battle of Tarawa,0.06883446127176285,0.5728951692581177
5adcfba05542990d50227d83,The Story of the Man Who Turned into a Dog is a type of play that fits into the genre that was founded during what era?,meiji period,post–World War II,0.6479419469833374,0.3303799629211426
5a72239a55429971e9dc92cf,Who was soldier Archie A. Peck's commanding officer during the Meuse-Argonne Offensive?,us 77th division,Major Charles White Whittlesey,0.37767577171325684,0.1896996945142746
5ab521575542996a3a96a02e,Is Xingcheng or Ulan Hot located in the Inner Mongolia region of China?,ulan hot,Ulanhot,0.08777744323015213,0.7572927474975586
5ab6c4e055429953192ad386,The television director and producer that won a Daytime Emmy Award for work on American television special that airs on Christmas Day on ABC won and Emmy Award for what? ,,Winter Olympics opening ceremony,0.04090369865298271,0.07994089275598526
5a7c0dab5542997c3ec972d2,"Los Angeles Historic-Cultural Monument (No. 139) hosted an event by what organization on Oct 12, 1991?",ifbb,IFBB professional bodybuilding,0.8993898034095764,0.4901793897151947
5abccb235542996583600497,"Where does the team coached by someone with the nickname ""Coach K"" play?",duke university,Cameron Indoor Stadium,0.44102180004119873,0.2826387286186218
5a8b9cd65542997f31a41d8b,"Whose third name comes first in alphabetical order, Juan Carlos Onetti or Richard Llewellyn?",,Juan Carlos Onetti Borges,0.08428134024143219,0.137769877910614
5a8ce584554299585d9e375c,"Which town in New Hampshire with a population of 5,457 in 2010 is located by Mount Monadnock?","greenfield and temple, new hampshire ; the 22 mi wapack trail traverses the mountain. ledges on the summit offer long views north to the white mountains and west to mount monadnock. pack monadnock mountain is directly to the south along the wapack ridgeline. the upper elevations of the mountain are within miller state park. mount monadnock mount monadnock, or grand monadnock, is a mountain in the new england state of new hampshire, known for its presence in the writings of ralph waldo emerson and henry david thoreau. it is the most prominent mountain peak in southern new hampshire and is the highest point in cheshire county, new hampshire. it has long been known as one of the most frequently climbed mountains in the world. monadnock regional high school monadnock regional high school is a public school in swanzey, new hampshire. the school serves six towns in the monadnock region, including fitzwilliam, gilsum, richmond, roxbury, swanzey, and troy. monadnock was established in 1962 when the district was founded, and named after a nearby landmark, mount monadnock. gap mountain gap mountain, located in troy, new hampshire, united states, is a small monadnock with three summits ranging between 1820 ft and 1900 ft above sea level. the lower north and middle summits are mostly bald and offer panoramic views of the surrounding rural landscape and of the higher and more popular mount monadnock. the metacomet - monadnock trail passes over the north and middle peaks. the higher southern summit is wooded with no views. the mountain, located entirely within the gap mountain reservation managed by the society for the protection of new hampshire forests, is named for the cleft separating the south peak from the north and middle summits. uss monadnock ( acm - 10 ) uss "" monadnock "" ( acm - 10 ) was a coastal minelayer in the u. s. navy named after mount monadnock, a solitary mountain ( monadnock ) of more than 3, 100 feet in southern new hampshire close to the border of massachusetts. pack",Jaffrey,0.066661037504673,0.026402825489640236
